Date,Allegany_cases,Anne Arundel_cases,Baltimore_cases,Calvert_cases,Caroline_cases,Carroll_cases,Cecil_cases,Charles_cases,Dorchester_cases,Frederick_cases,Garrett_cases,Harford_cases,Howard_cases,Kent_cases,Montgomery_cases,Prince George_cases,Queen Anne_cases,St. Mary_cases,Somerset_cases,Talbot_cases,Washington_cases,Wicomico_cases,Worcester_cases,Baltimore City_cases,Allegany_deaths,Anne Arundel_deaths,Baltimore_deaths,Calvert_deaths,Caroline_deaths,Carroll_deaths,Cecil_deaths,Charles_deaths,Dorchester_deaths,Frederick_deaths,Garrett_deaths,Harford_deaths,Howard_deaths,Kent_deaths,Montgomery_deaths,Prince George_deaths,Queen Anne_deaths,St. Mary_deaths,Somerset_deaths,Talbot_deaths,Washington_deaths,Wicomico_deaths,Worcester_deaths,Baltimore City_deaths
4/17/2021,6710,41221,60716,4047,2217,8819,5755,10241,2589,19039,1943,15480,18342,1281,68718,81190,2829,5664,2514,2028,13830,7303,3498,48885,205,585,1427,75,23,229,128,182,50,308,62,267,230,45,1499,1422,42,123,37,36,270,152,95,991
4/18/2021,6712,41312,60935,4053,2226,8845,5803,10269,2608,19088,1950,15552,18385,1282,68842,81342,2836,5674,2516,2029,13853,7310,3502,49104,205,585,1429,75,23,229,128,183,50,309,62,267,230,45,1500,1424,42,123,37,36,270,152,95,991
4/19/2021,6714,41386,61095,4066,2229,8859,5821,10284,2615,19111,1952,15581,18406,1284,68865,81382,2839,5682,2519,2030,13862,7318,3504,49255,205,585,1430,75,23,229,128,183,50,309,62,267,230,45,1500,1425,42,123,37,36,270,152,95,991
4/20/2021,6720,41463,61278,4078,2232,8878,5837,10296,2623,19150,1952,15645,18454,1286,68945,81523,2844,5697,2521,2032,13874,7331,3516,49409,205,586,1432,75,24,231,128,184,50,312,62,267,230,45,1501,1428,43,123,37,36,271,152,96,994
4/21/2021,6734,41610,61567,4081,2237,8895,5875,10328,2628,19182,1952,15700,18497,1289,69049,81701,2853,5701,2520,2038,13907,7336,3517,49592,206,586,1437,76,24,231,128,185,50,314,62,268,230,45,1506,1428,43,123,37,36,271,152,97,1003
4/22/2021,6752,41743,61847,4091,2237,8929,5892,10359,2634,19215,1956,15754,18556,1290,69147,81864,2863,5713,2523,2045,13940,7353,3522,49767,206,589,1443,77,24,232,128,185,50,314,62,268,231,45,1506,1429,43,123,37,36,272,152,97,1005
4/23/2021,6772,41852,62136,4102,2237,8962,5912,10377,2643,19244,1957,15811,18600,1295,69238,82029,2877,5726,2524,2047,13971,7367,3526,49950,206,588,1449,77,24,233,128,186,50,316,62,269,232,45,1508,1431,43,123,37,36,272,152,97,1009
4/24/2021,6777,42014,62391,4115,2244,8981,5933,10407,2652,19282,1962,15872,18638,1301,69334,82190,2890,5738,2525,2048,13996,7382,3532,50147,206,588,1453,77,24,233,128,186,50,319,63,269,232,45,1511,1435,43,123,37,36,272,152,97,1013
4/25/2021,6780,42103,62566,4121,2248,8998,5954,10423,2663,19304,1966,15913,18683,1301,69420,82316,2893,5758,2526,2052,14029,7392,3537,50311,206,588,1455,77,24,233,128,186,50,319,63,269,232,45,1515,1435,43,123,37,36,272,152,97,1013
4/26/2021,6781,42150,62652,4130,2254,9015,5962,10435,2671,19323,1966,15936,18709,1301,69476,82405,2897,5766,2526,2057,14041,7401,3537,50423,206,588,1456,77,24,233,128,186,50,319,63,269,232,45,1517,1435,43,123,37,36,272,152,97,1013
4/27/2021,6789,42219,62832,4134,2256,9038,5971,10455,2685,19342,1968,15956,18736,1304,69528,82515,2901,5773,2533,2057,14050,7409,3541,50499,206,590,1460,77,24,233,128,189,50,320,63,269,232,45,1518,1436,43,123,37,36,272,152,97,1014
4/28/2021,6804,42325,63042,4138,2258,9058,5991,10473,2692,19376,1971,16000,18785,1304,69624,82663,2905,5788,2535,2061,14100,7420,3547,50633,207,590,1462,77,25,233,129,190,50,320,63,270,232,45,1521,1442,44,123,37,36,272,152,97,1020
4/29/2021,6816,42421,63252,4139,2258,9081,6005,10498,2693,19411,1976,16036,18815,1305,69735,82809,2914,5815,2536,2064,14131,7424,3553,50772,207,592,1465,78,25,233,129,190,51,320,63,270,233,45,1522,1450,44,123,37,36,272,152,97,1022
4/30/2021,6821,42512,63446,4148,2260,9108,6029,10524,2702,19428,1981,16070,18862,1312,69805,82965,2925,5824,2538,2068,14151,7435,3557,50930,207,594,1468,78,25,234,129,190,51,320,63,271,233,45,1522,1454,45,123,37,36,272,152,97,1027
5/1/2021,6841,42598,63631,4154,2262,9141,6061,10546,2715,19444,1982,16104,18886,1315,69873,83102,2932,5852,2540,2072,14187,7448,3569,51085,207,595,1470,78,25,234,129,190,51,320,63,271,233,46,1522,1456,45,123,37,37,273,152,98,1034
5/2/2021,6846,42661,63739,4160,2266,9153,6075,10567,2718,19466,1982,16133,18907,1317,69922,83218,2933,5859,2541,2080,14208,7457,3575,51206,207,595,1474,78,25,234,129,190,51,320,63,272,233,46,1523,1457,45,123,37,37,274,152,98,1035
5/3/2021,6852,42709,63835,4161,2268,9166,6086,10578,2722,19478,1983,16151,18922,1318,69964,83310,2933,5868,2543,2088,14225,7465,3578,51306,207,596,1478,78,25,235,129,190,51,320,63,272,233,46,1523,1460,45,123,37,37,274,152,98,1038
5/4/2021,6860,42756,63940,4163,2268,9187,6098,10593,2723,19481,1987,16164,18940,1318,70006,83410,2936,5874,2544,2091,14233,7475,3583,51380,207,598,1481,78,25,235,129,190,51,320,63,272,233,46,1523,1465,45,123,37,37,275,152,98,1040
5/5/2021,6868,42834,64086,4169,2269,9199,6116,10609,2727,19504,1987,16185,18961,1318,70075,83504,2940,5878,2546,2093,14268,7481,3584,51488,207,600,1483,78,25,235,131,190,51,320,63,272,233,46,1523,1467,45,123,37,37,276,152,98,1048
5/6/2021,6871,42886,64193,4170,2269,9227,6124,10626,2734,19518,1992,16207,18985,1322,70089,83598,2946,5894,2548,2097,14297,7505,3590,51579,207,601,1489,78,25,236,132,190,51,321,63,272,233,46,1525,1470,45,123,37,37,276,153,98,1054
5/7/2021,6884,42956,64325,4175,2275,9246,6141,10642,2736,19540,1996,16245,19010,1325,70154,83714,2949,5901,2548,2099,14321,7517,3593,51743,207,601,1493,78,25,236,132,191,51,321,63,273,233,46,1527,1477,45,123,37,37,276,153,98,1058
5/8/2021,6893,43061,64449,4177,2283,9266,6158,10656,2744,19557,2000,16268,19016,1330,70201,83817,2958,5913,2549,2105,14342,7524,3597,51827,207,604,1497,78,25,237,132,192,51,321,63,274,233,46,1528,1480,45,123,37,37,276,153,98,1062
5/9/2021,6895,43118,64532,4179,2284,9279,6165,10661,2750,19569,2000,16283,19026,1330,70233,83872,2959,5919,2554,2109,14359,7529,3601,51919,207,604,1497,78,25,237,132,192,51,321,63,274,233,46,1528,1481,45,123,37,37,276,153,98,1063
5/10/2021,6898,43148,64579,4180,2288,9285,6167,10669,2758,19573,2001,16292,19033,1330,70257,83912,2959,5928,2560,2113,14368,7532,3602,51969,207,604,1497,78,25,237,132,192,51,321,63,274,233,46,1529,1481,45,123,37,37,276,153,98,1063
5/11/2021,6903,43197,64636,4181,2291,9303,6180,10677,2759,19590,2005,16316,19036,1332,70298,83987,2960,5929,2563,2119,14378,7539,3606,52015,207,604,1500,78,25,237,132,192,51,322,63,275,233,46,1529,1482,45,124,37,37,276,153,98,1064
5/12/2021,6906,43248,64724,4183,2292,9317,6187,10685,2763,19604,2008,16328,19053,1334,70353,84069,2962,5936,2563,2121,14390,7539,3607,52099,207,604,1502,78,25,238,134,194,51,322,63,275,233,46,1532,1484,45,124,37,37,278,153,98,1068
5/13/2021,6911,43301,64807,4184,2294,9331,6202,10698,2769,19614,2009,16349,19067,1335,70394,84149,2966,5951,2567,2125,14413,7555,3601,52153,208,606,1502,78,25,237,135,194,51,322,63,275,233,46,1533,1485,45,124,38,37,280,153,99,1071
5/14/2021,6921,43359,64882,4189,2302,9350,6208,10713,2779,19631,2013,16374,19079,1336,70442,84257,2966,5958,2576,2129,14418,7562,3610,52203,208,608,1504,78,25,237,135,194,51,322,63,275,233,46,1533,1485,46,124,38,37,280,153,99,1078
5/15/2021,6929,43400,64931,4191,2306,9361,6218,10720,2787,19639,2014,16391,19088,1336,70466,84353,2966,5964,2576,2131,14430,7573,3609,52256,208,609,1508,78,25,238,136,194,51,324,63,276,233,46,1534,1488,46,124,38,37,280,153,99,1082
5/16/2021,6938,43433,64987,4194,2311,9369,6232,10729,2792,19652,2015,16414,19095,1337,70499,84421,2968,5966,2576,2136,14439,7578,3610,52313,208,609,1508,78,25,238,136,194,51,324,63,277,233,46,1534,1489,46,124,38,37,281,153,99,1085
5/17/2021,6942,43450,65015,4197,2314,9371,6235,10733,2794,19656,2015,16420,19103,1338,70530,84460,2969,5969,2576,2138,14444,7584,3610,52353,208,609,1508,78,25,238,136,194,51,325,63,277,233,46,1535,1489,46,124,38,37,281,153,99,1085
5/18/2021,6949,43467,65040,4197,2318,9379,6241,10739,2798,19660,2017,16429,19113,1339,70556,84497,2972,5971,2577,2137,14452,7592,3610,52378,208,612,1511,78,25,239,136,195,51,325,63,277,233,46,1536,1490,46,124,38,37,281,153,99,1091
5/19/2021,6958,43506,65084,4197,2323,9391,6247,10746,2802,19676,2020,16441,19123,1340,70585,84561,2972,5976,2581,2141,14469,7602,3616,52408,208,612,1515,78,25,239,137,195,51,325,63,277,233,46,1537,1491,46,124,38,37,281,153,99,1097
5/20/2021,6960,43545,65141,4199,2324,9399,6252,10748,2807,19683,2022,16472,19131,1341,70615,84608,2976,5990,2582,2146,14483,7604,3615,52441,208,612,1516,78,25,239,138,195,51,325,63,278,233,46,1538,1491,46,124,38,37,281,153,99,1099
5/21/2021,6963,43590,65225,4199,2326,9415,6259,10757,2810,19704,2024,16479,19147,1344,70645,84689,2976,5996,2592,2147,14500,7612,3616,52512,208,613,1518,78,25,239,139,195,51,325,63,278,233,46,1539,1495,46,124,38,37,281,153,99,1106
5/22/2021,6971,43617,65361,4203,2330,9448,6261,10767,2816,19714,2026,16498,19158,1345,70677,84746,2979,6001,2600,2152,14512,7622,3617,52627,208,615,1527,78,25,239,139,196,51,325,63,278,233,46,1540,1496,47,124,38,37,281,153,99,1112
5/23/2021,6977,43630,65395,4207,2333,9454,6262,10780,2820,19718,2028,16506,19166,1346,70698,84790,2981,6006,2600,2152,14523,7629,3619,52672,208,616,1528,78,25,239,140,196,51,325,63,281,235,46,1541,1496,47,125,38,37,281,153,99,1114
5/24/2021,6978,43644,65435,4208,2334,9460,6266,10802,2820,19720,2029,16510,19169,1347,70712,84813,2984,6007,2601,2154,14531,7634,3619,52743,208,616,1530,78,25,239,140,196,51,325,63,281,236,46,1543,1496,47,125,38,37,281,153,99,1119
5/25/2021,6980,43664,65459,4209,2334,9463,6274,10810,2821,19732,2029,16518,19174,1347,70728,84838,2984,6009,2606,2154,14537,7641,3620,52749,209,620,1532,78,25,239,140,196,51,325,63,281,236,46,1543,1498,47,125,38,37,281,153,99,1124
5/26/2021,6989,43685,65494,4209,2336,9464,6281,10820,2821,19736,2030,16525,19185,1347,70743,84876,2988,6010,2605,2155,14546,7651,3623,52759,210,622,1537,78,25,239,140,196,52,325,63,281,236,46,1543,1500,47,125,38,37,281,153,99,1126
5/27/2021,6991,43700,65513,4214,2340,9472,6285,10831,2825,19743,2030,16537,19188,1347,70769,84910,2991,6013,2607,2157,14557,7660,3630,52785,211,646,1653,85,29,252,149,208,64,338,65,292,250,51,1601,1570,51,129,40,43,326,171,106,1218
5/28/2021,6995,43730,65557,4215,2340,9473,6293,10845,2825,19752,2031,16546,19195,1348,70789,84956,2996,6016,2608,2157,14567,7670,3642,52797,211,646,1655,85,29,252,150,208,64,338,65,292,250,51,1602,1571,51,129,40,43,327,171,106,1221
5/29/2021,6998,43750,65589,4215,2341,9475,6297,10854,2827,19758,2033,16555,19201,1348,70806,84990,2996,6018,2610,2156,14574,7673,3644,52820,211,646,1657,85,29,252,150,209,64,338,65,292,250,51,1602,1571,51,130,40,43,327,171,106,1222
5/30/2021,7002,43769,65612,4216,2341,9476,6298,10856,2827,19769,2033,16559,19207,1348,70903,85033,2996,6021,2611,2157,14581,7679,3644,52839,211,646,1657,85,29,252,150,210,64,338,65,292,250,51,1604,1573,51,130,40,44,327,171,106,1222
5/31/2021,7006,43778,65627,4217,2341,9477,6299,10861,2828,19772,2033,16563,19210,1348,70921,85056,2997,6023,2611,2158,14586,7684,3646,52852,211,646,1657,85,29,252,150,210,64,338,65,292,250,51,1604,1573,51,130,40,44,328,171,106,1223
6/1/2021,7008,43787,65643,4218,2341,9479,6301,10865,2828,19773,2034,16565,19217,1348,70930,85079,2997,6026,2613,2159,14587,7685,3647,52865,211,646,1657,85,29,252,150,210,64,338,65,292,250,51,1604,1573,51,130,40,44,328,171,106,1223
6/2/2021,7008,43794,65655,4219,2341,9481,6301,10870,2828,19776,2034,16568,19218,1348,70935,85089,2998,6028,2613,2160,14595,7683,3658,52860,211,646,1657,85,29,252,150,211,64,339,65,293,250,51,1604,1573,51,130,40,44,328,172,106,1224
6/3/2021,7011,43807,65677,4220,2342,9482,6304,10881,2829,19780,2034,16577,19225,1348,70944,85111,2998,6031,2613,2161,14601,7685,3661,52872,211,650,1659,85,29,252,150,211,64,339,65,294,250,51,1604,1575,51,130,40,44,328,172,106,1227
6/4/2021,7013,43814,65696,4221,2343,9487,6309,10887,2832,19783,2034,16585,19232,1350,70958,85133,2998,6032,2613,2161,14606,7688,3662,52902,211,651,1662,85,29,252,150,211,64,339,65,294,250,51,1606,1576,51,130,40,44,328,172,106,1229
6/5/2021,7018,43825,65709,4222,2343,9491,6309,10889,2837,19787,2035,16590,19241,1350,70971,85156,3000,6036,2613,2163,14609,7689,3663,52925,211,651,1662,85,29,252,150,211,64,339,65,295,251,51,1609,1577,51,130,40,44,328,172,106,1230
6/6/2021,7018,43832,65726,4222,2344,9494,6310,10891,2839,19791,2036,16593,19246,1350,70978,85185,3000,6036,2613,2165,14613,7689,3664,52940,211,651,1662,85,29,252,150,211,65,340,65,295,251,51,1609,1578,51,130,40,44,328,172,106,1231
6/7/2021,7020,43841,65735,4225,2345,9496,6310,10892,2839,19792,2036,16597,19250,1350,70985,85204,3001,6036,2613,2167,14616,7693,3664,52952,211,651,1662,85,29,252,150,211,65,340,65,295,252,51,1612,1578,51,130,40,44,328,172,106,1231
6/8/2021,7021,43848,65753,4225,2346,9497,6311,10898,2839,19794,2038,16599,19253,1350,70995,85218,3002,6036,2613,2168,14617,7696,3665,52955,211,651,1663,85,29,252,151,211,65,340,65,296,252,51,1613,1580,51,131,40,44,328,172,106,1234
6/9/2021,7025,43862,65771,4227,2347,9503,6311,10899,2840,19795,2040,16602,19259,1350,71010,85239,3002,6038,2613,2169,14626,7700,3668,52967,211,652,1663,85,30,252,152,211,65,341,65,296,252,51,1613,1580,51,131,40,44,328,172,106,1236
6/10/2021,7025,43867,65788,4227,2348,9508,6312,10906,2842,19800,2041,16606,19269,1350,71024,85264,3002,6038,2614,2169,14630,7701,3672,52981,211,656,1665,85,30,253,152,211,65,341,65,296,252,51,1615,1582,51,131,40,44,328,172,106,1237
6/11/2021,7027,43877,65798,4230,2348,9507,6315,10916,2844,19803,2041,16609,19275,1350,71033,85295,3002,6039,2616,2169,14632,7703,3672,52996,212,655,1666,85,30,253,152,212,65,341,65,296,252,51,1617,1584,51,131,40,44,328,172,106,1237
6/12/2021,7030,43885,65793,4230,2349,9508,6317,10925,2844,19804,2040,16612,19278,1350,71044,85322,3003,6038,2616,2171,14634,7705,3673,53012,212,657,1666,85,30,253,152,212,65,341,65,296,252,51,1617,1586,51,131,40,44,329,172,106,1238
6/13/2021,7035,43888,65804,4231,2349,9509,6318,10929,2844,19808,2040,16617,19281,1351,71052,85334,3004,6039,2616,2174,14633,7708,3676,53025,212,657,1667,85,30,253,152,213,65,341,65,296,252,51,1617,1586,51,131,40,44,329,172,106,1238
6/14/2021,7036,43891,65813,4233,2349,9511,6318,10933,2845,19812,2041,16618,19283,1351,71059,85346,3004,6039,2616,2177,14634,7709,3678,53029,212,657,1667,85,30,253,152,213,65,341,65,296,252,51,1617,1586,51,131,40,44,329,172,106,1238
6/15/2021,7037,43898,65830,4234,2349,9512,6318,10936,2846,19814,2041,16618,19287,1351,71065,85362,3004,6039,2618,2177,14636,7709,3679,53032,212,658,1667,85,30,253,152,213,65,341,65,297,254,51,1617,1588,51,131,40,44,329,173,106,1238
6/16/2021,7039,43903,65844,4234,2350,9517,6319,10938,2846,19816,2043,16620,19287,1351,71071,85375,3004,6044,2618,2179,14639,7711,3679,53043,212,658,1669,85,30,253,152,213,65,341,65,297,254,51,1619,1589,51,131,40,44,329,173,106,1242
6/17/2021,7043,43910,65853,4234,2350,9519,6322,10940,2847,19820,2043,16626,19288,1351,71081,85387,3003,6048,2618,2180,14644,7711,3683,53048,212,658,1671,85,30,253,152,213,65,341,65,297,254,51,1620,1591,51,132,40,44,329,173,106,1242
6/18/2021,7044,43917,65860,4237,2350,9519,6323,10946,2847,19822,2044,16626,19295,1351,71089,85403,3004,6048,2619,2180,14647,7713,3686,53065,212,660,1671,85,30,253,152,213,65,341,65,298,254,51,1621,1591,51,132,40,44,329,173,106,1242
6/19/2021,7044,43924,65872,4237,2350,9520,6325,10951,2847,19822,2044,16630,19297,1351,71097,85411,3004,6048,2620,2180,14648,7715,3686,53074,212,660,1672,85,30,253,152,215,65,341,65,298,254,51,1621,1591,51,132,40,44,329,173,106,1244
6/20/2021,7044,43927,65880,4237,2350,9520,6325,10953,2847,19823,2044,16631,19299,1351,71105,85414,3005,6049,2620,2180,14648,7716,3686,53085,212,660,1672,85,30,253,152,215,65,342,65,298,254,51,1621,1591,51,132,40,44,329,173,106,1244
6/21/2021,7044,43930,65884,4237,2350,9522,6325,10953,2847,19823,2044,16631,19302,1353,71110,85420,3005,6050,2620,2181,14650,7719,3688,53091,212,660,1672,85,30,253,152,215,65,342,65,298,254,51,1621,1591,51,132,40,44,329,173,106,1244
6/22/2021,7044,43934,65888,4238,2350,9523,6328,10955,2847,19826,2044,16632,19305,1353,71113,85430,3006,6051,2621,2182,14652,7720,3688,53098,212,661,1673,86,30,253,152,215,65,342,65,299,254,51,1622,1593,51,132,40,44,329,173,106,1244
6/23/2021,7050,43940,65902,4240,2350,9524,6330,10957,2847,19828,2044,16635,19307,1353,71119,85437,3006,6053,2622,2182,14653,7720,3691,53097,212,661,1677,86,30,253,152,215,65,342,65,299,254,51,1622,1594,51,132,40,44,330,173,106,1245
6/24/2021,7052,43950,65920,4240,2350,9525,6332,10958,2850,19829,2044,16636,19312,1353,71121,85446,3006,6053,2622,2183,14655,7720,3692,53104,212,663,1678,86,30,253,152,216,65,342,65,300,254,51,1622,1594,51,132,40,44,330,173,106,1247
6/25/2021,7053,43956,65928,4239,2350,9526,6332,10959,2850,19830,2044,16638,19314,1354,71134,85461,3007,6056,2623,2183,14656,7722,3693,53109,212,663,1678,86,30,254,152,216,65,342,65,300,254,51,1622,1595,51,132,40,44,331,173,106,1247
6/26/2021,7053,43958,65927,4239,2351,9526,6334,10959,2850,19830,2044,16646,19317,1354,71141,85477,3009,6056,2623,2184,14657,7725,3694,53124,212,664,1680,86,30,254,152,216,65,342,65,300,254,51,1622,1595,51,132,40,44,331,173,106,1249
6/27/2021,7054,43963,65935,4239,2351,9527,6336,10962,2850,19831,2044,16647,19322,1355,71153,85495,3009,6057,2624,2184,14658,7725,3695,53128,212,664,1680,86,30,254,152,216,65,342,65,300,254,51,1623,1596,51,132,40,44,331,173,106,1249
6/28/2021,7054,43966,65939,4239,2352,9527,6336,10962,2850,19832,2044,16648,19322,1355,71162,85504,3010,6059,2624,2184,14658,7725,3697,53132,212,664,1680,86,30,254,152,216,65,342,65,300,254,51,1623,1596,51,132,40,44,331,174,106,1249
6/29/2021,7054,43967,65943,4239,2352,9527,6340,10963,2851,19833,2044,16650,19324,1355,71171,85509,3010,6060,2624,2184,14660,7727,3697,53133,212,664,1680,86,30,254,152,216,65,342,65,300,254,51,1623,1596,51,132,40,44,331,174,106,1249
6/30/2021,7056,43974,65948,4239,2352,9527,6342,10966,2851,19834,2044,16655,19325,1358,71180,85518,3010,6060,2625,2184,14662,7731,3697,53141,212,665,1681,86,30,254,152,216,65,342,65,300,254,51,1623,1597,51,132,40,44,331,174,106,1250
7/1/2021,7056,43978,65958,4239,2352,9528,6345,10968,2851,19837,2044,16658,19332,1358,71190,85537,3010,6063,2625,2184,14665,7731,3697,53148,212,665,1682,86,30,254,152,216,65,342,65,301,255,51,1623,1597,51,132,40,44,332,174,106,1252
7/2/2021,7057,43986,65966,4240,2352,9528,6351,10970,2851,19841,2045,16661,19338,1361,71209,85556,3010,6065,2625,2184,14668,7732,3697,53146,212,665,1682,86,30,254,152,216,65,342,65,301,255,51,1624,1597,51,132,40,44,332,174,106,1252
7/3/2021,7057,43993,65977,4239,2352,9528,6356,10973,2852,19842,2046,16665,19349,1361,71225,85577,3012,6067,2626,2185,14668,7735,3700,53150,212,665,1683,86,30,254,152,216,65,343,65,301,255,51,1625,1597,51,132,40,44,332,174,106,1252
7/4/2021,7057,43994,65988,4239,2352,9528,6359,10975,2853,19844,2048,16667,19352,1361,71233,85592,3012,6067,2626,2185,14671,7736,3701,53156,212,665,1683,86,30,254,152,216,65,343,65,301,255,51,1625,1597,51,132,40,44,332,174,106,1253
7/5/2021,7057,43998,65990,4239,2352,9528,6359,10976,2853,19849,2048,16668,19352,1361,71243,85600,3012,6067,2626,2185,14671,7737,3701,53162,212,665,1683,86,30,254,152,216,65,343,65,301,256,51,1625,1597,51,132,40,44,332,174,106,1253
7/6/2021,7057,44005,65996,4239,2352,9528,6360,10978,2854,19849,2048,16670,19352,1361,71251,85608,3013,6068,2626,2185,14671,7739,3702,53169,212,665,1683,86,30,254,152,216,65,343,65,301,256,51,1626,1597,51,132,40,44,332,174,106,1253
7/7/2021,7058,44009,66004,4241,2352,9528,6364,10980,2855,19851,2049,16672,19351,1361,71257,85617,3013,6071,2626,2185,14671,7741,3704,53176,212,665,1684,86,30,254,152,216,65,344,65,301,256,51,1626,1597,52,132,40,44,333,174,106,1255
7/8/2021,7059,44022,66018,4241,2352,9528,6367,10981,2855,19856,2049,16675,19360,1361,71268,85635,3013,6076,2626,2185,14673,7743,3707,53185,212,665,1684,86,30,254,153,216,65,344,65,301,256,51,1627,1597,52,132,40,44,333,174,106,1256
7/9/2021,7062,44032,66030,4242,2353,9531,6370,10984,2855,19860,2050,16681,19370,1361,71296,85660,3014,6076,2626,2186,14679,7744,3708,53210,212,665,1685,86,30,254,153,216,65,344,65,301,256,51,1627,1597,52,132,41,44,333,174,106,1256
7/10/2021,7066,44045,66048,4245,2353,9533,6371,10988,2855,19863,2055,16687,19376,1361,71311,85687,3014,6078,2626,2187,14685,7746,3710,53217,212,665,1686,86,30,254,153,216,65,344,65,301,255,51,1627,1598,52,132,41,44,333,174,106,1256
7/11/2021,7067,44056,66059,4245,2354,9534,6374,10989,2856,19865,2055,16689,19378,1361,71321,85701,3014,6082,2626,2187,14686,7749,3710,53228,212,665,1686,86,30,254,153,216,65,344,65,301,255,51,1627,1598,52,132,41,44,333,174,106,1256
7/12/2021,7068,44065,66069,4245,2354,9537,6380,10992,2856,19872,2055,16691,19380,1362,71334,85718,3014,6083,2626,2187,14686,7749,3710,53232,212,665,1686,86,30,254,153,216,65,344,65,301,255,51,1627,1598,52,132,41,44,333,174,106,1256
7/13/2021,7068,44074,66074,4247,2356,9540,6383,10998,2856,19877,2056,16694,19385,1362,71354,85760,3015,6083,2627,2187,14688,7749,3713,53237,212,666,1687,86,30,254,153,216,65,344,65,301,255,51,1628,1598,52,132,41,44,333,174,106,1257
7/14/2021,7071,44082,66088,4247,2357,9545,6388,11004,2857,19882,2056,16696,19390,1361,71369,85781,3015,6088,2627,2187,14690,7751,3713,53242,212,666,1688,86,30,254,154,216,65,344,65,301,255,51,1628,1599,52,132,41,44,333,174,106,1258
7/15/2021,7071,44107,66112,4247,2358,9549,6395,11005,2857,19889,2057,16699,19399,1361,71396,85836,3015,6088,2627,2188,14693,7754,3715,53247,212,666,1688,86,30,254,154,216,65,344,65,301,255,51,1628,1599,52,132,42,44,333,174,106,1260
7/16/2021,7072,44125,66127,4251,2359,9552,6398,11015,2857,19897,2057,16703,19406,1362,71432,85875,3017,6091,2628,2188,14697,7757,3715,53267,212,668,1689,86,30,254,154,216,65,344,65,301,255,51,1628,1600,52,132,42,44,333,174,106,1260
7/17/2021,7076,44158,66149,4252,2359,9556,6399,11020,2858,19903,2058,16710,19413,1362,71462,85921,3017,6093,2628,2189,14698,7757,3716,53277,212,668,1689,86,30,254,154,216,65,344,65,302,255,51,1628,1601,52,132,42,44,334,174,106,1260
7/18/2021,7077,44169,66175,4254,2359,9560,6404,11024,2858,19905,2058,16716,19421,1362,71493,85963,3017,6094,2628,2189,14700,7760,3719,53292,212,668,1689,86,30,254,154,217,65,344,65,302,255,51,1628,1601,52,132,42,44,334,174,106,1260
7/19/2021,7078,44177,66191,4256,2360,9566,6409,11034,2861,19909,2058,16722,19426,1362,71519,85986,3017,6097,2630,2190,14705,7764,3719,53300,212,668,1689,86,30,254,154,217,65,344,65,302,255,51,1628,1601,52,132,42,44,334,174,106,1260
7/20/2021,7078,44189,66207,4257,2360,9572,6410,11040,2862,19916,2058,16730,19438,1362,71538,86014,3018,6101,2630,2191,14705,7770,3720,53325,212,668,1690,86,30,255,154,217,65,344,65,302,255,51,1628,1601,52,132,42,44,334,174,106,1261
7/21/2021,7078,44210,66229,4257,2361,9574,6412,11045,2862,19925,2058,16741,19448,1363,71579,86073,3021,6110,2631,2194,14713,7775,3721,53355,212,668,1690,86,30,255,155,217,65,344,65,302,258,51,1628,1601,52,132,42,45,334,174,106,1262
7/22/2021,7081,44245,66252,4264,2363,9583,6422,11059,2865,19942,2060,16747,19463,1363,71636,86125,3023,6119,2632,2195,14723,7781,3722,53373,212,669,1690,86,30,255,156,217,65,344,65,302,259,51,1630,1602,52,132,42,45,334,174,106,1262
7/23/2021,7082,44284,66296,4270,2363,9585,6431,11066,2865,19953,2061,16763,19476,1365,71691,86175,3026,6122,2633,2196,14727,7786,3723,53387,212,669,1690,86,30,255,157,217,65,344,65,303,259,51,1630,1602,52,132,42,45,334,174,106,1263
7/24/2021,7084,44318,66335,4274,2363,9589,6444,11077,2866,19960,2066,16775,19487,1365,71742,86236,3029,6134,2633,2198,14733,7795,3727,53413,212,669,1691,86,30,255,157,217,65,344,66,303,259,51,1631,1602,52,132,42,45,334,174,106,1264
7/25/2021,7087,44343,66370,4282,2365,9592,6448,11088,2868,19978,2068,16792,19494,1365,71788,86286,3029,6146,2633,2202,14737,7803,3730,53455,212,669,1691,86,30,255,157,217,65,344,66,303,259,51,1631,1602,52,132,42,45,334,174,106,1264
7/26/2021,7088,44373,66398,4285,2365,9597,6452,11100,2869,19988,2069,16801,19498,1366,71842,86343,3029,6153,2633,2202,14738,7808,3733,53475,212,669,1691,86,30,256,157,217,65,344,66,303,259,51,1631,1602,52,132,42,45,334,174,106,1264
7/27/2021,7091,44401,66431,4285,2365,9602,6456,11110,2871,20003,2069,16811,19541,1366,71873,86404,3032,6159,2634,2203,14747,7815,3735,53510,212,669,1691,86,30,256,157,218,65,345,66,303,259,51,1632,1602,52,132,42,45,334,174,106,1265
7/28/2021,7092,44451,66500,4290,2367,9608,6476,11120,2871,20014,2069,16826,19562,1365,71930,86487,3032,6170,2634,2206,14756,7829,3738,53537,212,669,1691,86,30,256,158,217,65,345,66,303,259,51,1633,1602,52,132,42,45,334,174,106,1265
